Region,Order ID,Current State,Action,Reward,Next State,Done
Indira Nagar,168,"{'Restaurant Cell': (19, 5), 'Customer Cell': (12, 31), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 60, 'Distance to Depot': 28, 'Distance to Restaurants': [24, 25, 42, 37, 38, 20, 15, 35, 37, 15, 40, 11, 22, 44, 15, 3, 32, 20, 31, 42, 42, 17, 33, 6, 26, 19, 7, 7, 28, 26, 24, 19, 17, 32, 39, 21, 30, 9, 31, 11, 39, 18, 22, 32, 40, 32, 36, 45, 24, 44, 13, 21, 25, 33, 34, 16, 4, 11, 23, 26, 34, 42, 5, 44, 14, 18, 18, 21, 18, 28, 18, 47, 37, 29, 38, 22, 40, 13, 30, 12, 25, 40, 18, 38, 22, 31, 36]}",Reject,-1.1,"{'Restaurant Cell': (19, 5), 'Customer Cell': (12, 31), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 60, 'Distance to Depot': 35, 'Distance to Restaurants': [31, 32, 31, 44, 29, 27, 12, 24, 44, 14, 31, 18, 29, 33, 22, 14, 39, 27, 38, 31, 37, 20, 38, 13, 33, 10, 14, 4, 35, 31, 31, 26, 24, 21, 28, 28, 37, 16, 38, 4, 34, 25, 29, 39, 47, 35, 25, 34, 31, 51, 6, 20, 14, 40, 37, 23, 11, 0, 20, 33, 41, 49, 6, 51, 13, 25, 25, 22, 13, 35, 25, 54, 44, 36, 27, 29, 47, 4, 37, 19, 32, 47, 19, 27, 27, 36, 43]}",False
Indira Nagar,169,"{'Restaurant Cell': (0, 26), 'Customer Cell': (3, 6), 'Preparation Time (mins)': 13, 'Expected Delivery Time (mins)': 50, 'Distance to Depot': 35, 'Distance to Restaurants': [31, 32, 31, 44, 29, 27, 12, 24, 44, 14, 31, 18, 29, 33, 22, 14, 39, 27, 38, 31, 37, 20, 38, 13, 33, 10, 14, 4, 35, 31, 31, 26, 24, 21, 28, 28, 37, 16, 38, 4, 34, 25, 29, 39, 47, 35, 25, 34, 31, 51, 6, 20, 14, 40, 37, 23, 11, 0, 20, 33, 41, 49, 6, 51, 13, 25, 25, 22, 13, 35, 25, 54, 44, 36, 27, 29, 47, 4, 37, 19, 32, 47, 19, 27, 27, 36, 43]}",Reject,-3.5,"{'Restaurant Cell': (0, 26), 'Customer Cell': (3, 6), 'Preparation Time (mins)': 13, 'Expected Delivery Time (mins)': 50, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",False
Indira Nagar,170,"{'Restaurant Cell': (18, 14), 'Customer Cell': (23, 16), 'Preparation Time (mins)': 6, 'Expected Delivery Time (mins)': 15, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",Accept,30.0,"{'Restaurant Cell': (18, 14), 'Customer Cell': (23, 16), 'Preparation Time (mins)': 6, 'Expected Delivery Time (mins)': 15, 'Distance to Depot': 5, 'Distance to Restaurants': [13, 2, 37, 16, 33, 9, 22, 30, 10, 20, 35, 16, 5, 39, 14, 24, 5, 7, 24, 37, 37, 14, 28, 21, 1, 24, 20, 32, 3, 21, 7, 8, 12, 27, 34, 6, 19, 18, 10, 30, 34, 9, 5, 5, 21, 27, 31, 40, 3, 17, 28, 16, 26, 14, 29, 11, 23, 34, 18, 3, 23, 25, 30, 21, 21, 11, 13, 16, 21, 21, 9, 20, 14, 2, 33, 11, 13, 30, 7, 15, 4, 27, 15, 33, 17, 26, 9]}",False
Indira Nagar,171,"{'Restaurant Cell': (8, 10), 'Customer Cell': (8, 28), 'Preparation Time (mins)': 7, 'Expected Delivery Time (mins)': 46, 'Distance to Depot': 5, 'Distance to Restaurants': [13, 2, 37, 16, 33, 9, 22, 30, 10, 20, 35, 16, 5, 39, 14, 24, 5, 7, 24, 37, 37, 14, 28, 21, 1, 24, 20, 32, 3, 21, 7, 8, 12, 27, 34, 6, 19, 18, 10, 30, 34, 9, 5, 5, 21, 27, 31, 40, 3, 17, 28, 16, 26, 14, 29, 11, 23, 34, 18, 3, 23, 25, 30, 21, 21, 11, 13, 16, 21, 21, 9, 20, 14, 2, 33, 11, 13, 30, 7, 15, 4, 27, 15, 33, 17, 26, 9]}",Reject,-0.5,"{'Restaurant Cell': (8, 10), 'Customer Cell': (8, 28), 'Preparation Time (mins)': 7, 'Expected Delivery Time (mins)': 46, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",False
Indira Nagar,172,"{'Restaurant Cell': (26, 18), 'Customer Cell': (21, 12), 'Preparation Time (mins)': 10, 'Expected Delivery Time (mins)': 21, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",Accept,24.0,"{'Restaurant Cell': (26, 18), 'Customer Cell': (21, 12), 'Preparation Time (mins)': 10, 'Expected Delivery Time (mins)': 21, 'Distance to Depot': 7, 'Distance to Restaurants': [15, 4, 39, 18, 35, 7, 16, 32, 16, 14, 37, 10, 1, 41, 12, 18, 11, 5, 26, 39, 39, 14, 30, 15, 5, 18, 14, 26, 7, 23, 9, 6, 14, 29, 36, 2, 21, 12, 12, 24, 36, 11, 5, 11, 23, 29, 33, 42, 5, 23, 22, 18, 22, 16, 31, 9, 17, 28, 20, 5, 25, 27, 24, 23, 15, 9, 11, 18, 15, 23, 7, 26, 16, 8, 35, 9, 19, 24, 9, 9, 4, 29, 15, 35, 19, 28, 15]}",False
Indira Nagar,173,"{'Restaurant Cell': (3, 35), 'Customer Cell': (24, 26), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 82, 'Distance to Depot': 7, 'Distance to Restaurants': [15, 4, 39, 18, 35, 7, 16, 32, 16, 14, 37, 10, 1, 41, 12, 18, 11, 5, 26, 39, 39, 14, 30, 15, 5, 18, 14, 26, 7, 23, 9, 6, 14, 29, 36, 2, 21, 12, 12, 24, 36, 11, 5, 11, 23, 29, 33, 42, 5, 23, 22, 18, 22, 16, 31, 9, 17, 28, 20, 5, 25, 27, 24, 23, 15, 9, 11, 18, 15, 23, 7, 26, 16, 8, 35, 9, 19, 24, 9, 9, 4, 29, 15, 35, 19, 28, 15]}",Reject,-1.2,"{'Restaurant Cell': (3, 35), 'Customer Cell': (24, 26), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 82, 'Distance to Depot': 5, 'Distance to Restaurants': [7, 8, 27, 6, 23, 19, 26, 20, 6, 24, 25, 20, 13, 29, 24, 28, 11, 11, 14, 27, 27, 18, 18, 25, 11, 28, 24, 36, 13, 11, 7, 18, 14, 17, 24, 14, 9, 22, 0, 34, 24, 13, 9, 9, 11, 17, 21, 30, 7, 13, 32, 18, 30, 4, 19, 21, 27, 38, 18, 7, 13, 15, 34, 13, 25, 21, 23, 16, 25, 11, 19, 16, 6, 12, 23, 21, 9, 34, 3, 19, 14, 17, 19, 23, 11, 16, 5]}",False
Indira Nagar,174,"{'Restaurant Cell': (24, 8), 'Customer Cell': (16, 12), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 31, 'Distance to Depot': 5, 'Distance to Restaurants': [7, 8, 27, 6, 23, 19, 26, 20, 6, 24, 25, 20, 13, 29, 24, 28, 11, 11, 14, 27, 27, 18, 18, 25, 11, 28, 24, 36, 13, 11, 7, 18, 14, 17, 24, 14, 9, 22, 0, 34, 24, 13, 9, 9, 11, 17, 21, 30, 7, 13, 32, 18, 30, 4, 19, 21, 27, 38, 18, 7, 13, 15, 34, 13, 25, 21, 23, 16, 25, 11, 19, 16, 6, 12, 23, 21, 9, 34, 3, 19, 14, 17, 19, 23, 11, 16, 5]}",Accept,14.0,"{'Restaurant Cell': (24, 8), 'Customer Cell': (16, 12), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 31, 'Distance to Depot': 12, 'Distance to Restaurants': [10, 9, 34, 21, 30, 12, 11, 27, 21, 9, 32, 5, 6, 36, 17, 13, 16, 4, 21, 34, 34, 9, 25, 10, 10, 13, 9, 21, 12, 18, 8, 11, 9, 24, 31, 7, 16, 7, 15, 19, 31, 6, 6, 16, 24, 24, 28, 37, 8, 28, 17, 13, 17, 17, 26, 14, 12, 23, 15, 10, 20, 26, 19, 28, 10, 14, 16, 13, 10, 18, 12, 31, 21, 13, 30, 14, 24, 19, 14, 10, 9, 24, 10, 30, 14, 23, 20]}",False
Indira Nagar,175,"{'Restaurant Cell': (13, 10), 'Customer Cell': (21, 33), 'Preparation Time (mins)': 14, 'Expected Delivery Time (mins)': 48, 'Distance to Depot': 12, 'Distance to Restaurants': [10, 9, 34, 21, 30, 12, 11, 27, 21, 9, 32, 5, 6, 36, 17, 13, 16, 4, 21, 34, 34, 9, 25, 10, 10, 13, 9, 21, 12, 18, 8, 11, 9, 24, 31, 7, 16, 7, 15, 19, 31, 6, 6, 16, 24, 24, 28, 37, 8, 28, 17, 13, 17, 17, 26, 14, 12, 23, 15, 10, 20, 26, 19, 28, 10, 14, 16, 13, 10, 18, 12, 31, 21, 13, 30, 14, 24, 19, 14, 10, 9, 24, 10, 30, 14, 23, 20]}",Reject,-1.2,"{'Restaurant Cell': (13, 10), 'Customer Cell': (21, 33), 'Preparation Time (mins)': 14, 'Expected Delivery Time (mins)': 48, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",False
Indira Nagar,176,"{'Restaurant Cell': (4, 32), 'Customer Cell': (24, 26), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 56, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",Reject,0.0,"{'Restaurant Cell': (4, 32), 'Customer Cell': (24, 26), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 56, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",False
Indira Nagar,177,"{'Restaurant Cell': (24, 8), 'Customer Cell': (24, 5), 'Preparation Time (mins)': 7, 'Expected Delivery Time (mins)': 17, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",Accept,28.0,"{'Restaurant Cell': (24, 8), 'Customer Cell': (24, 5), 'Preparation Time (mins)': 7, 'Expected Delivery Time (mins)': 17, 'Distance to Depot': 17, 'Distance to Restaurants': [25, 14, 49, 28, 45, 3, 22, 42, 20, 22, 47, 16, 9, 51, 2, 14, 15, 15, 36, 49, 49, 24, 40, 13, 11, 26, 10, 22, 11, 33, 19, 4, 24, 39, 46, 8, 31, 12, 22, 20, 46, 21, 15, 15, 33, 39, 43, 52, 15, 27, 20, 28, 32, 26, 41, 1, 13, 24, 30, 15, 35, 37, 20, 33, 21, 1, 1, 28, 25, 33, 3, 30, 26, 12, 45, 5, 23, 20, 19, 5, 8, 39, 25, 45, 29, 38, 19]}",False
Indira Nagar,178,"{'Restaurant Cell': (14, 16), 'Customer Cell': (6, 13), 'Preparation Time (mins)': 6, 'Expected Delivery Time (mins)': 35, 'Distance to Depot': 17, 'Distance to Restaurants': [25, 14, 49, 28, 45, 3, 22, 42, 20, 22, 47, 16, 9, 51, 2, 14, 15, 15, 36, 49, 49, 24, 40, 13, 11, 26, 10, 22, 11, 33, 19, 4, 24, 39, 46, 8, 31, 12, 22, 20, 46, 21, 15, 15, 33, 39, 43, 52, 15, 27, 20, 28, 32, 26, 41, 1, 13, 24, 30, 15, 35, 37, 20, 33, 21, 1, 1, 28, 25, 33, 3, 30, 26, 12, 45, 5, 23, 20, 19, 5, 8, 39, 25, 45, 29, 38, 19]}",Accept,10.0,"{'Restaurant Cell': (14, 16), 'Customer Cell': (6, 13), 'Preparation Time (mins)': 6, 'Expected Delivery Time (mins)': 35, 'Distance to Depot': 21, 'Distance to Restaurants': [17, 18, 23, 30, 19, 23, 4, 16, 30, 4, 21, 10, 17, 25, 28, 22, 25, 13, 24, 23, 23, 6, 24, 13, 19, 4, 18, 12, 21, 17, 17, 22, 10, 13, 20, 18, 23, 14, 24, 10, 20, 11, 15, 25, 33, 21, 17, 26, 17, 37, 8, 6, 6, 26, 23, 25, 19, 14, 6, 19, 27, 35, 14, 37, 5, 25, 27, 8, 1, 21, 23, 40, 30, 22, 19, 25, 33, 10, 23, 21, 18, 33, 5, 19, 13, 22, 29]}",False
Indira Nagar,179,"{'Restaurant Cell': (11, 21), 'Customer Cell': (17, 29), 'Preparation Time (mins)': 11, 'Expected Delivery Time (mins)': 38, 'Distance to Depot': 21, 'Distance to Restaurants': [17, 18, 23, 30, 19, 23, 4, 16, 30, 4, 21, 10, 17, 25, 28, 22, 25, 13, 24, 23, 23, 6, 24, 13, 19, 4, 18, 12, 21, 17, 17, 22, 10, 13, 20, 18, 23, 14, 24, 10, 20, 11, 15, 25, 33, 21, 17, 26, 17, 37, 8, 6, 6, 26, 23, 25, 19, 14, 6, 19, 27, 35, 14, 37, 5, 25, 27, 8, 1, 21, 23, 40, 30, 22, 19, 25, 33, 10, 23, 21, 18, 33, 5, 19, 13, 22, 29]}",Accept,7.0,"{'Restaurant Cell': (11, 21), 'Customer Cell': (17, 29), 'Preparation Time (mins)': 11, 'Expected Delivery Time (mins)': 38, 'Distance to Depot': 14, 'Distance to Restaurants': [10, 17, 18, 3, 14, 28, 29, 21, 15, 27, 16, 23, 22, 20, 33, 31, 20, 16, 5, 18, 18, 21, 9, 28, 20, 31, 27, 39, 22, 10, 12, 27, 17, 20, 19, 23, 4, 25, 9, 37, 15, 16, 16, 18, 6, 8, 18, 21, 16, 10, 35, 21, 33, 5, 10, 30, 30, 41, 21, 16, 4, 8, 37, 10, 28, 30, 32, 19, 28, 6, 28, 13, 5, 21, 20, 30, 12, 37, 12, 26, 23, 8, 22, 14, 14, 7, 12]}",False
Indira Nagar,180,"{'Restaurant Cell': (19, 33), 'Customer Cell': (8, 0), 'Preparation Time (mins)': 8, 'Expected Delivery Time (mins)': 64, 'Distance to Depot': 14, 'Distance to Restaurants': [10, 17, 18, 3, 14, 28, 29, 21, 15, 27, 16, 23, 22, 20, 33, 31, 20, 16, 5, 18, 18, 21, 9, 28, 20, 31, 27, 39, 22, 10, 12, 27, 17, 20, 19, 23, 4, 25, 9, 37, 15, 16, 16, 18, 6, 8, 18, 21, 16, 10, 35, 21, 33, 5, 10, 30, 30, 41, 21, 16, 4, 8, 37, 10, 28, 30, 32, 19, 28, 6, 28, 13, 5, 21, 20, 30, 12, 37, 12, 26, 23, 8, 22, 14, 14, 7, 12]}",Reject,-1.4,"{'Restaurant Cell': (19, 33), 'Customer Cell': (8, 0), 'Preparation Time (mins)': 8, 'Expected Delivery Time (mins)': 64, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",False
Indira Nagar,181,"{'Restaurant Cell': (0, 27), 'Customer Cell': (12, 0), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 68, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",Reject,-2.5,"{'Restaurant Cell': (0, 27), 'Customer Cell': (12, 0), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 68, 'Distance to Depot': 25, 'Distance to Restaurants': [21, 22, 45, 34, 41, 17, 18, 38, 34, 18, 43, 12, 19, 47, 12, 0, 29, 17, 32, 45, 45, 20, 36, 9, 23, 22, 4, 10, 25, 29, 21, 16, 20, 35, 42, 18, 27, 8, 28, 14, 42, 17, 19, 29, 37, 35, 39, 48, 21, 41, 16, 24, 28, 30, 37, 13, 3, 14, 26, 23, 31, 39, 8, 41, 17, 15, 15, 24, 21, 29, 15, 44, 34, 26, 41, 19, 37, 16, 27, 9, 22, 37, 21, 41, 25, 34, 33]}",False
Indira Nagar,182,"{'Restaurant Cell': (12, 6), 'Customer Cell': (26, 9), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 29, 'Distance to Depot': 25, 'Distance to Restaurants': [21, 22, 45, 34, 41, 17, 18, 38, 34, 18, 43, 12, 19, 47, 12, 0, 29, 17, 32, 45, 45, 20, 36, 9, 23, 22, 4, 10, 25, 29, 21, 16, 20, 35, 42, 18, 27, 8, 28, 14, 42, 17, 19, 29, 37, 35, 39, 48, 21, 41, 16, 24, 28, 30, 37, 13, 3, 14, 26, 23, 31, 39, 8, 41, 17, 15, 15, 24, 21, 29, 15, 44, 34, 26, 41, 19, 37, 16, 27, 9, 22, 37, 21, 41, 25, 34, 33]}",Accept,16.0,"{'Restaurant Cell': (12, 6), 'Customer Cell': (26, 9), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 29, 'Distance to Depot': 15, 'Distance to Restaurants': [23, 12, 47, 26, 43, 3, 20, 40, 14, 20, 45, 14, 7, 49, 8, 20, 9, 13, 34, 47, 47, 22, 38, 17, 9, 24, 16, 28, 7, 31, 17, 4, 22, 37, 44, 6, 29, 14, 20, 26, 44, 19, 13, 11, 31, 37, 41, 50, 13, 25, 24, 26, 30, 24, 39, 7, 19, 30, 28, 13, 33, 35, 26, 31, 19, 5, 5, 26, 23, 31, 5, 24, 24, 8, 43, 1, 17, 26, 17, 11, 6, 37, 23, 43, 27, 36, 17]}",False
Indira Nagar,183,"{'Restaurant Cell': (2, 26), 'Customer Cell': (15, 33), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 78, 'Distance to Depot': 15, 'Distance to Restaurants': [23, 12, 47, 26, 43, 3, 20, 40, 14, 20, 45, 14, 7, 49, 8, 20, 9, 13, 34, 47, 47, 22, 38, 17, 9, 24, 16, 28, 7, 31, 17, 4, 22, 37, 44, 6, 29, 14, 20, 26, 44, 19, 13, 11, 31, 37, 41, 50, 13, 25, 24, 26, 30, 24, 39, 7, 19, 30, 28, 13, 33, 35, 26, 31, 19, 5, 5, 26, 23, 31, 5, 24, 24, 8, 43, 1, 17, 26, 17, 11, 6, 37, 23, 43, 27, 36, 17]}",Reject,-4.7,"{'Restaurant Cell': (2, 26), 'Customer Cell': (15, 33), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 78, 'Distance to Depot': 32, 'Distance to Restaurants': [24, 35, 2, 21, 4, 46, 27, 7, 33, 27, 6, 33, 40, 8, 51, 45, 38, 34, 13, 0, 12, 25, 13, 36, 38, 23, 41, 35, 40, 16, 30, 45, 25, 10, 3, 41, 18, 37, 27, 31, 9, 28, 34, 36, 22, 10, 6, 7, 34, 26, 29, 21, 17, 23, 12, 48, 42, 31, 19, 34, 16, 24, 37, 26, 28, 48, 50, 21, 24, 16, 46, 29, 23, 39, 4, 48, 30, 29, 30, 44, 41, 22, 24, 4, 20, 11, 30]}",False
Indira Nagar,184,"{'Restaurant Cell': (15, 27), 'Customer Cell': (22, 36), 'Preparation Time (mins)': 7, 'Expected Delivery Time (mins)': 34, 'Distance to Depot': 32, 'Distance to Restaurants': [24, 35, 2, 21, 4, 46, 27, 7, 33, 27, 6, 33, 40, 8, 51, 45, 38, 34, 13, 0, 12, 25, 13, 36, 38, 23, 41, 35, 40, 16, 30, 45, 25, 10, 3, 41, 18, 37, 27, 31, 9, 28, 34, 36, 22, 10, 6, 7, 34, 26, 29, 21, 17, 23, 12, 48, 42, 31, 19, 34, 16, 24, 37, 26, 28, 48, 50, 21, 24, 16, 46, 29, 23, 39, 4, 48, 30, 29, 30, 44, 41, 22, 24, 4, 20, 11, 30]}",Accept,11.0,"{'Restaurant Cell': (15, 27), 'Customer Cell': (22, 36), 'Preparation Time (mins)': 7, 'Expected Delivery Time (mins)': 34, 'Distance to Depot': 18, 'Distance to Restaurants': [22, 21, 26, 9, 24, 30, 41, 33, 17, 39, 22, 35, 24, 20, 35, 43, 22, 26, 15, 28, 16, 33, 15, 40, 22, 43, 39, 51, 24, 22, 22, 29, 29, 32, 31, 25, 16, 37, 15, 49, 19, 28, 24, 20, 6, 18, 30, 21, 22, 6, 47, 33, 45, 13, 16, 32, 42, 53, 33, 20, 12, 4, 49, 2, 40, 32, 34, 31, 40, 18, 30, 7, 9, 23, 32, 32, 14, 49, 16, 34, 25, 6, 34, 26, 26, 17, 14]}",False
Indira Nagar,185,"{'Restaurant Cell': (6, 12), 'Customer Cell': (22, 3), 'Preparation Time (mins)': 5, 'Expected Delivery Time (mins)': 81, 'Distance to Depot': 18, 'Distance to Restaurants': [22, 21, 26, 9, 24, 30, 41, 33, 17, 39, 22, 35, 24, 20, 35, 43, 22, 26, 15, 28, 16, 33, 15, 40, 22, 43, 39, 51, 24, 22, 22, 29, 29, 32, 31, 25, 16, 37, 15, 49, 19, 28, 24, 20, 6, 18, 30, 21, 22, 6, 47, 33, 45, 13, 16, 32, 42, 53, 33, 20, 12, 4, 49, 2, 40, 32, 34, 31, 40, 18, 30, 7, 9, 23, 32, 32, 14, 49, 16, 34, 25, 6, 34, 26, 26, 17, 14]}",Reject,-1.8,"{'Restaurant Cell': (6, 12), 'Customer Cell': (22, 3), 'Preparation Time (mins)': 5, 'Expected Delivery Time (mins)': 81, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",False
Indira Nagar,186,"{'Restaurant Cell': (20, 29), 'Customer Cell': (1, 0), 'Preparation Time (mins)': 11, 'Expected Delivery Time (mins)': 59, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",Reject,0.0,"{'Restaurant Cell': (20, 29), 'Customer Cell': (1, 0), 'Preparation Time (mins)': 11, 'Expected Delivery Time (mins)': 59, 'Distance to Depot': 0, 'Distance to Restaurants': [8, 3, 32, 11, 28, 14, 23, 25, 9, 21, 30, 17, 8, 34, 19, 25, 6, 8, 19, 32, 32, 15, 23, 22, 6, 25, 21, 33, 8, 16, 4, 13, 11, 22, 29, 9, 14, 19, 5, 31, 29, 10, 6, 4, 16, 22, 26, 35, 4, 16, 29, 15, 27, 9, 24, 16, 24, 35, 15, 2, 18, 20, 31, 16, 22, 16, 18, 13, 22, 16, 14, 19, 9, 7, 28, 16, 12, 31, 2, 16, 9, 22, 16, 28, 12, 21, 8]}",False
